User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
Red Foreman,whomadewho102,"So simple for me.. #MakeAmericaGreatAgain
#Deplorables
#Trump
#Patriot
#Trump
#TrumpPence2016",230,246,Tue Nov 08 23:59:26 +0000 2016,RT @HaskelBiz: India Smith voted for Trump because Hillary Clinton 'broke the trust of the country' #haelex https://t.co/J0LAqXacli,"Lake Tapawingo, MO",Yes,936,0
MiTreasureHunter,MiTreasurHunter,Single Dad concerned about my kids future!  TRUMP IS my President! Don't take crap from anyone and not politically correct!!,95,40,Tue Nov 08 23:59:26 +0000 2016,DEMOCRATS are VIOLENT! Got verbally assaulted by a foul mouthed female Hillary supporter today. HILLARY will furthe https://t.co/kLWgh4pY1s,"South Haven, MI",No,0,0
John Cricket,JohnCricket7,"Pessimism leads to weakness, optimism to power.",706,704,Tue Nov 08 23:59:26 +0000 2016,Alec Baldwin And Kate McKinnon Break Character To Knock Some Sense Into America  W https://t.co/x2Y209V2hT,Santa Clarita,No,0,0
aubs,Aubrey_Mays97,#impeachTrump2K17,46,144,Tue Nov 08 23:59:26 +0000 2016,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https,,Yes,65302,0
Sober Sierra,cocoapencil101,"focused on school. To the bitches who send my tweets in the dm, I see you . Treasurer of falcon council. LOVE TRUMPS HATE",418,292,Tue Nov 08 23:59:26 +0000 2016,RT @Lexual__: Another comment: all the things y'all mentioned Hillary doing I'm sure Trump would have done if he had a career in politics.,"New York, USA",Yes,23,0
HrhOrchid,hrh_orchid,"Three things cannot be long hidden: the sun, the moon, and the truth. ~ Buddha",659,1606,Tue Nov 08 23:59:26 +0000 2016,"RT @robynkanner: ***** FLORIDA &amp; NORTH CAROLINA ******

POLLS CLOSE SOON. STAY IN LINE. YOUR VOTE FOR HILLARY CLINTON MATTERS SO SO SO SO M",,Yes,19,0
I likesInsNOTmy,nayteer,'Service is the rent we pay for being.' MarianWrightEdelman,859,1596,Tue Nov 08 23:59:26 +0000 2016,RT @summerpennell: Voting for Hillary with my fellow @UNCAlumni @UNCSchoolofEd professors #ProfessorsInPantsuits #PantsuitNation #We'reWith,SoCal,Yes,14,0
abby,petalnh,happiness is wherever you are,862,442,Tue Nov 08 23:59:26 +0000 2016,RT @souljaboy: I hope Hillary win fuck trump stupid ass,lia,Yes,39419,0
Helene,cisppetta,"Wife, Mother, Daughter, Retired Teacher, Independent voting for TRUMP",790,668,Tue Nov 08 23:59:26 +0000 2016,RT @Scarlett210: If U can vote 4 #Hillary when you KNOW she's seriously ill maybe U shld forget ur enormous #Obamacare payt &amp; go to the hos,,Yes,318,0
Alanya odom,AAlanyaodom1,1 Corinthians 13:4-8,648,589,Tue Nov 08 23:59:26 +0000 2016,RT @LifeAsRednecks: Votin for Hillary just because shes a woman is like drinkin antifreeze just because it looks like Gatorade.,,Yes,2408,0
Rights of All,SON_DJunior,"Freedom of expression, Rights of Girl child/Women, Anti FGM crusader, HIV/AIDS awareness Advocate, Social Entrepreneurship, Micro-finance.",1804,546,Tue Nov 08 23:59:26 +0000 2016,"RT @FrankLuntz: In case I wasn't clear enough from my previous tweets:

Hillary Clinton will be the next President of the United States.  #",Kenya,Yes,5389,0
BA,BeaThePort,Bea / 18 / infp-t / Clexa Trash / #ImStillWithHer #HesNotMyPresident,1415,2356,Tue Nov 08 23:59:26 +0000 2016,"@keiradanvers @7_MotorSport as they said trump was expected to win those, but hillary will win the big states with most votes",Portugal,No,0,1
SVNNH,savyyysav,insta: savyyysaav,569,155,Tue Nov 08 23:59:26 +0000 2016,RT @KayzoMusic: If Hillary Clinton wins I hope she comes out for her victory speech to jotaro.,,Yes,245,0
DEBBIE,CRETE288,,582,2386,Tue Nov 08 23:59:26 +0000 2016,@nytimes for sure Hillary Clinton  isn't telling the truth!!!,South Carolina,No,0,0
banana,spookyhan1975,BRT,204,561,Tue Nov 08 23:59:26 +0000 2016,"RT @JuiceTha56: Will Hillary make pants suits mandatory? 

Will Trump build a wall on Mexicos border? 

Find out tomorrow on the season fin",,Yes,125833,0
Suzie Qt,SuzieQt154320,"I have the unmitigated gall to actually live what I believe.Believe in church planting. Biblicist. #TGDN freedom, liberty, salvation retweets not endorsement.",4769,5202,Tue Nov 08 23:59:26 +0000 2016,"RT @1stAirDel_USMCR: Single mom faces charges for selling home-cooked meals in a Facebook group, but  Hillarys crimes not big enough https",,Yes,9,0
Donald Bryant,DonaldB34044603,,790,2234,Tue Nov 08 23:59:26 +0000 2016,@coachVMarino @seanhannity I have worked up and down the coast of florida working on boats and nobody had anything good to say about Hillary,,No,0,0
Jesussaves,spreadthemesg,"46 year old East Texan who loves Yeshua. I will never deny my Savior & would lay down my life for him. Pro Vet,Pro-Life, Pro-Gun, Pro-Israel. Give from the ",7706,8400,Tue Nov 08 23:59:26 +0000 2016,"RT @guntrust: WikiLeaks:Hillary's campaign wants ""unaware"" and ""compliant"" citizens https://t.co/yRva216Xm4 #tcot #2A #Trump via @guntrust",,Yes,6,0
Dark'n'Lovelyy,CallMeZaaddyyy,Natural Beauty is the Only Beauty// PV19/ / @BlessedSuavee is Mine,930,1052,Tue Nov 08 23:59:26 +0000 2016,RT @tharealversace: REASONS WHY YOU HAVE TO VOTE FOR HILLARY #VOTEHILLARY  https://t.co/eLzD2pVSw1,"Houston, TX",Yes,12388,0
Ex-Machina,AnnJone70245663,,79,208,Tue Nov 08 23:59:26 +0000 2016,RT @GrrrGraphics: Ooops! see what @Reuters did! https://t.co/ptfuUrekjX,,Yes,60,0
Petrova ,taylorsinsanity,"'Whatever our souls are made of,his and mine are the same' |Taylor Swift| |One direction|",7187,5645,Tue Nov 08 23:59:26 +0000 2016,RT @agentscullly: I'm not American but honestly scared for u all+the result will have an impact on the whole world so I better wake up to H,Mystic Falls,Yes,52,0
Satie.,apeaceofcake_10,What I love things.#shomauno #chajunhwan #zijunli #cakebaking,37,45,Tue Nov 08 23:59:26 +0000 2016,"RT @WTF_Eh: People tweeting ""pray Hillary wins""  The party that boo's God &amp; removed Him from their platform. Shake my head. #ElectionNight",This is me. What else?,Yes,36,0
TG,lunchbox1034,,102,190,Tue Nov 08 23:59:26 +0000 2016,"RT @RealVinnieJames: #WTFAmericaIn5Words - ""Hillary voters support THESE THINGS?!"" https://t.co/NMrdKLJvpX",,Yes,1474,0
Kashii,Kashii_Nap,Atlanta/Stn Mtn... DJ ....l religiously watch Naruto..Dont Judge me...All glory to God..For Booking and Rates please Email me at Kashiidjs@gmail.com,442,102,Tue Nov 08 23:59:26 +0000 2016,RT @blvckpapii: Trump vs Hillary at election today  https://t.co/mO8byI0rK1,,Yes,3337,0
julia,julia17paz,cool dude!!,226,224,Tue Nov 08 23:59:26 +0000 2016,tbt to when we thought hillary and trump running for president was a joke... wish it still was one,1 corinthians 13:13,No,0,1
Chretien Samuel,RinsseuxQC,Hockey Insider - FutureNHLagent - Dog Lover - Father of 2 - Proud Quebecois.,96,598,Tue Nov 08 23:59:26 +0000 2016,RT @iHateAntony: My face when Trump wins vs when Hillary wins. https://t.co/y2H2XX9LC8,,Yes,114,0
Teddy Scibelli,TeddyScibelli,"#westsidefootball #westsidebaseball Go Red Sox, Rams, Boise State Football, Celtics & Bruins/ Westside baseball/football coach",552,1422,Tue Nov 08 23:59:26 +0000 2016,"RT @JuiceTha56: Will Hillary make pants suits mandatory? 

Will Trump build a wall on Mexicos border? 

Find out tomorrow on the season fin","west springfield, MA",Yes,125833,0
Barbara Hernandez,Barbara40940975,,7,40,Tue Nov 08 23:59:26 +0000 2016,"RT @CrappyMovies: @realDonaldTrump @CNN oh, in 2004 no one bitched...i got my Hillary vote in https://t.co/ZpUxkCUEcW",,Yes,14,0
Briana Ariel Butcher,brianabutcher,Alaska convert. southern bred. spanish-speaker. world traveler. seer of sites. taster of food. lover of life.,164,324,Tue Nov 08 23:59:26 +0000 2016,RT @BuzzFeed: People are wearing pantsuits today to show their support for Clinton https://t.co/Tr03g8tcMZ https://t.co/Zdg04j2uhP,,Yes,144,0
Clarissa S.,ClarissaSchreed,,46,246,Tue Nov 08 23:59:26 +0000 2016,RT @TheDailyShow: Beyonc performs at a Hillary Clinton rally. https://t.co/TCkTVdEWwB https://t.co/Uo18unNpjY,,Yes,465,0
hai,gladiz_h,|9/2/2016| Sounds Good Feels Good,567,1081,Tue Nov 08 23:59:26 +0000 2016,RT @gaybubs: @Calum5SOS YES VOTE FOR HILLARY,,Yes,12,0
Nick Angelo,holyvanderjesus, Patriarchy's #1 Enemy. TV Show Writer at SpoilerTV and Volunteer at #FromSyriaWithLove,186,197,Tue Nov 08 23:59:26 +0000 2016,"RT @kt_taylor17: when i wake up in the morning, im praying that
a) hillary will be president 
b) there'll be a steaming plate of katsu next","Brighton, England",Yes,3,0
evil ben ,bpweise,parody account,380,820,Tue Nov 08 23:59:26 +0000 2016,RT @AGuyNamedNam: you know whites and asians can also vote for hillary right rudy https://t.co/Nhi0I7lp6t,the internet,Yes,2,0
Josh Zertuche,jzertuche15,,734,350,Tue Nov 08 23:59:26 +0000 2016,@kayleighguad @ShannonPatter34 *Hillary,"Boulder, CO",No,0,5
James,PopLovah,Sucking tasting pop,429,476,Tue Nov 08 23:59:26 +0000 2016,Is Hillary winning by any chance? :(,Motor city,No,0,0
tay,deadtrbI,@ultkjm: tay loves jackson until jaebum appears,2072,92,Tue Nov 08 23:59:26 +0000 2016,RT @BangYaBrainsOut: if Hillary wins I'll PayPal everyone $100 that RTs this.,sc,Yes,33979,0
Heathah_,Heathah_,"Workaholic, coffee addict, football and hockey fanatic. Lover of all things chocolate.",96,452,Tue Nov 08 23:59:26 +0000 2016,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD",,Yes,1828,0
luna moona,lynsicle, |  | ,127,117,Tue Nov 08 23:59:26 +0000 2016,"RT @chanelpuke: We don't want Trump, we don't want Hillary, we just want Cory back in the house.",loop south,Yes,2532,0
Andrei Berman,AndyBremmen,"Insufferable new Dad, flack/writer @everytown, 413, WUSTL, NYC. UMass hoops. Bodega Hive. Closet stoolie. Team Gray Wolf. Pulisic Hype Train. Views mine.",741,868,Tue Nov 08 23:59:26 +0000 2016,Prediction: Hillary wins electoral college comfortably but popular vote will be under 4 points.,"New York, NY",No,0,0
MARom,mati_romaniello,"Wife, mom, CFO, volunteer...",43,118,Tue Nov 08 23:59:26 +0000 2016,RT @KaivanShroff: STAY IN LINE until you get to exercise your right to vote. After a year of hatred let's make sure Hillary wins and wins b,"Stamford, CT",Yes,144,0
Mary Rachel Bailey,MaryRachBailey,American-Conservative.,3067,3176,Tue Nov 08 23:59:26 +0000 2016,RT @thehill: Spokesman: George W. Bush did not vote for Clinton https://t.co/AMuzb6nyiM https://t.co/WcqFBXo1YK,USA,Yes,42,0
FMelo,melofidias,Personal Trainer,704,982,Tue Nov 08 23:59:26 +0000 2016,"RT @DabneyPorte: #ElectionNight #ExitPolls 

45% who dislike both Trump and Hillary voted for TRUMP w only 27% choosing Hillary. 

WE A",,Yes,388,0
JLShepherd,jl_shepherd,#PailyMatters Paily Shipper account Lindsey Shaw (@LadyShawsters) Shay Mitchell (@ShayMitch),930,358,Tue Nov 08 23:59:26 +0000 2016,RT @freckledbutt: I just got real damn emotional over hillary's suits y'all https://t.co/PTgVxZyTyD,Twitterverse,Yes,1887,0
Brenda Spalding,bgspalding,Married for 41. We have two sons that are married to two wonderful ladies. We have two dogs. I taught school for 14 years. I now work with my husband.,154,224,Tue Nov 08 23:59:26 +0000 2016,RT @Always_Trump: REMINDER: Hillary passes out and gets chucked into a van like a side of beef #HillarysHealth #ElectionDay #Voted #myvote2,Maryland,Yes,1209,0
Tom Barksdale,tbarksdl,Politically progressive but more so on equality issues and less on identity politics. Independent of mainstream liberalism. Prefer activists over talkers.,72,188,Tue Nov 08 23:59:26 +0000 2016,"RT @billmaher: Pls vote for Hillary today. Even if you don't like her, its necessary to block a dangerous lunatic ultimate power. #ThisTime","Georgia, USA",Yes,21599,0
fatima,defminseok,@ultkjm: i'd accept seven fists up my ass if the fists belong to got7,2280,72,Tue Nov 08 23:59:26 +0000 2016,RT @souljaboy: I hope Hillary win fuck trump stupid ass,maya,Yes,39419,0
aj.,arejaayy_,"UNCC 
God is love",240,209,Tue Nov 08 23:59:26 +0000 2016,"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV",,Yes,73399,0
Igor,igor_outeiro,,510,417,Tue Nov 08 23:59:26 +0000 2016,"RT @zachhaller: Blows my mind how many think the mean things Trump has said

are somehow worse than Hillary's career of lies, war, &amp; greed",Portugal,Yes,268,0
#heaintmypresident,MeliNicole_xoxo,61016,521,972,Tue Nov 08 23:59:25 +0000 2016,RT @BJCalvillo: If I were to vote it would be for Hillary simply because if Trump wins there will be riots and I don't want someone to stea,no longer an american,Yes,133,0
Smita Prakash,smitaprakash,"Editor, News at ANI. Will block those who use abusive language. Please don't mass tag or tag me unnecessarily.",235961,206,Tue Nov 08 23:59:25 +0000 2016,@BDUTT I'm at Trump zone. I was at Hillary's y'day :-),"New Delhi, India",No,5,15
robert kellaghan @FF,RobertKellaghan,Fianna Fil Local Election Candidate  Edenderry Electoral Area 23rd May 2014,432,575,Tue Nov 08 23:59:25 +0000 2016,"RT @FintanCox: Looking at Those exit polls,Hillary looks like she's going to blow trump out,nutty right wing GOP primary voters effectively",Rhode Offaly,Yes,1,0
Sophia Kaloustian,soph2124,powerhouse // J,664,1018,Tue Nov 08 23:59:25 +0000 2016,RT @whytruy: vote hillary clinton idc if she a liar yall boyfriends lie to yall everyday &amp; yall still fw them so gone head &amp; vote for her,,Yes,40330,0
"Don Goldmann, MD",DAGoldmann,"Chief Medical and Scientific Officer @theIHI, professor @harvardmed and @HarvardHSPH, board member @AcademyHealth and @OurHospitals.",1076,94,Tue Nov 08 23:59:25 +0000 2016,"If Trump wins, I will be disconsolate but will redouble my efforts for those left behind. If Hillary wins, I will retriple. Social justice!","Cambridge, MA",No,2,9
memereto4,memereto4,"Don't care if black,white,gay,straight, WE R AMERICANS 1ST!  Let's try to grow, heal & unite. Hate & division solve nothing. Only sinks our society. Perspective",615,928,Tue Nov 08 23:59:25 +0000 2016,"RT @JaredWyand: ALERT: Everyone make sure your vote is placed accurately. Amazing how all these reports favor Hillary.

#ElectionDay #Vote",USA,Yes,5215,0
dejean76,dejean76,"PLO Terrorist attack victim touring Israel wth church group, permanently disabled (1974). Love Israel & NASCAR #48 JJ! Conservative . President TRUMP! NO lists!",1496,2297,Tue Nov 08 23:59:25 +0000 2016,RT @Rach_IC: Ugh... More Philly Voter Fraud=&gt; Election Workers Hand Out Instructions to Vote Hillary (VIDEO) https://t.co/R0yTMEIzBb,Florida,Yes,51,0
Lynda Kelly,LyndaKelly,Single and prefer it that way....I live with my little rescue doggie Milo who's fifteen now ! Love photography and F1 and I'm VERY honest. Very,853,685,Tue Nov 08 23:59:25 +0000 2016,"RT @DailyMail: With 1.54% reporting in Kentucky: 

 Trump 68% 
 Hillary 28%

https://t.co/GMVxvJS7cN #ElectionNight","Shipton Bellinger,Hampshire.",Yes,142,0
 nisa  ,miladysdewinter,'What kind of girl are you? Tougher than that.',360,708,Tue Nov 08 23:59:25 +0000 2016,RT @DanaSchwartzzz: Dear lord if Hillary Clinton wins I'll read a book before bed and stop tweeting so much and give more to the homeless a,it was a dream of home,Yes,205,0
Allie Goertz ,AllieGoertz,Nerdy love songs I @midnight's social media producer I @simpsonspod. DEMOCRAT FOR LIFE.,21138,782,Tue Nov 08 23:59:25 +0000 2016,Nasty for Hillary  https://t.co/nUrnSjDvDY,GET THE ALBUMS,No,7,249
keeks,higginskiara,#BLACKLIVESMATTER,1251,735,Tue Nov 08 23:59:25 +0000 2016,"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV",,Yes,73399,0
Robyn Passander,passcon93,,33,152,Tue Nov 08 23:59:25 +0000 2016,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV,"oxford, ct",Yes,15271,0
Michael Daviot,MDaviot,Actor/playwright/poet/screen-writer/director/seeker/bibliomane/naif/logophile/mooncalf/music-junky/ageing hippy,1009,942,Tue Nov 08 23:59:25 +0000 2016,"RT @lgmaterna: #ImVotingBecause Hillary has bombed more children than she has helped, and Bill has jailed more black Americans than he has",Scotia,Yes,715,0
panda,xPLOCC,forever in our heart rest easy Donny Boi  // are you cool mannn,314,171,Tue Nov 08 23:59:25 +0000 2016,@AthenaElias @DrPresidentPat @realDonaldTrump @EricTrump and Hillary wouldn't ?,"Riverside, CA ",No,0,0
Inner City Kid,mrred549,I love life,703,495,Tue Nov 08 23:59:25 +0000 2016,RT @Pamela_Moore13: BREAKING:  Trump leads Hillary Clinton 52-41 in New Hampshire! https://t.co/dRUYoCaf3i,Mars,Yes,202,0
Urby et Orbi,yurbaink,,218,524,Tue Nov 08 23:59:25 +0000 2016,"RT @cnni: Married for 37 years. He's voting for Hillary. She's voting for Trump. But in the end, there's still love https://t.co/0RU6ozSJGg",Montral,Yes,99,0
Omar A,omar_anwari,"Anime, memes, and some Web/Graphic Design",129,226,Tue Nov 08 23:59:25 +0000 2016,"RT @jacksfilms: ""If I win, I'm throwing you in jail!"" bellows Trump
""Why?"" blushes Hillary
""Because you're so sexy it's illegal""
He then gr",,Yes,5051,0
Ctrl+Alt+Del,choosycharles,boujie,39,66,Tue Nov 08 23:59:25 +0000 2016,"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV","San Francisco, CA",Yes,73399,0
KC,keycieraa,7/10/16 ,257,48,Tue Nov 08 23:59:25 +0000 2016,RT @PETTYMAMII: Vote Hillary Clinton idc is she a liar y'all boyfriends lie to y'all everyday and y'all still fw them so VOTE HILLARY BITCH,,Yes,1755,0
Suzanne Ircink,IrcinkSuzanne,Be prepared ...this is the erasing of America #CCOT,3418,3416,Tue Nov 08 23:59:25 +0000 2016,"RT @KingAJ40: Good People of MICHIGAN!!! Don't Let Hillary Clinton CONFISCATE your GUNS!!!

https://t.co/E7zbgg966n

https://t.co/I97WEXYJNE",,Yes,7,0
Rileyyy,RileyKaftonn,"99.9% chance I'm napping rn but incase its the other .1% I'm not napping, snap me riley_716",257,263,Tue Nov 08 23:59:25 +0000 2016,When someone says they're voting for Hillary https://t.co/Ynu9eY6mpB,,No,0,4
,BabyMattss,Go suck a  | WHS Senior,942,457,Tue Nov 08 23:59:25 +0000 2016,RT @rebel2187: Donald and Hillary made an appearance in US Gov today  https://t.co/zOJflct4WM,"Whittier, CA",Yes,23443,0
Sophie,sophieissoapy,My tweets are so messy please don't look at me  sc: soph.jos,454,217,Tue Nov 08 23:59:25 +0000 2016,RT @ParksPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/tdjwZ6McOc,"Myrtle Beach, SC",Yes,5771,0
Edwin Cab ,edwin_caba99,Dallastown 17' // SC: edwin_cab,215,321,Tue Nov 08 23:59:25 +0000 2016,I can already taste Hillary winning #ElectionNight,,No,0,0
coca,ramirezlisully,,808,521,Tue Nov 08 23:59:25 +0000 2016,"RT @NasMaraj: If this doesn't make you vote Hillary, I don't know what will. #ImWithHer https://t.co/shQYaBFeGR",prolly drinking,Yes,2784,0
No hely,nohelyshoot,17. The roof is not my child but i'm about to raise it. |multifandom,293,420,Tue Nov 08 23:59:25 +0000 2016,"RT @cammiescott: Like for Hillary. 
Retweet for Hillary.

(unfollow for Trump)",,Yes,2443,0
