User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
Luke Stratmoen,lukestrat14,Iowa State | SCM | FarmHouse Fraternity,397,162,Tue Nov 08 23:59:27 +0000 2016,"RT @ESPNStatsInfo: Connor McDavid &amp; Sidney Crosby meet for 1st time

Mario Lemieux &amp; Wayne Gretzky played vs each other for 1st time on Ele",Brookings | Ames,Yes,220,0
RHS_APECON,RHS_APecon,Advanced Placement Microeconomics & Macroeconomics,2,57,Tue Nov 08 23:59:27 +0000 2016,"RT @WSJecon: If Donald Trump wins, stock markets will likely fall and uncertainty will rise, Greg Ip writes https://t.co/IeKbqTQOGv ","Ridgewood, NJ",Yes,8,0
Joanna,radiojosie,Pop culture junkie. Eater. Cat lady. On your radio.,800,618,Tue Nov 08 23:59:27 +0000 2016,Election Day coverage... @FireballWhisky or @BulleitUSA #rye #whiskey ,Planet Earth,No,0,1
Chris,CassellCaptain,Virginia Tech Athletics. Sports Marketing. Ticket Office. I tweet about the #Mets sorry not sorry. #CassellGuard #Captain BePhenomenalOrBeForgotten #WHODAT #LGM,596,925,Tue Nov 08 23:59:27 +0000 2016, if you need something to brighten your Election Day #Hokies https://t.co/KCADwtpoKw,"Blacksburg, VA",No,0,0
Ari,ariiimichelle,Chance,922,242,Tue Nov 08 23:59:27 +0000 2016,"RT @kaiiclayy: this election has brought nothing but negativity and hate towards one another, we need a president who's going to bring noth","Fort Worth, TX",Yes,127,0
cousin pat,panarmstrong,Contributing to the noise.,647,674,Tue Nov 08 23:59:27 +0000 2016,"Meanwhile in New Orleans, it is just another Tuesday election (because we have a lot of elections). #NOLA #GeauxVote https://t.co/V7w0VjC3RX",NOLA - UGA - SSI,No,0,0
Elaine Raines,elaine_raines,"Operate a chiropractic, massage & nutrition business.  Belong to the General Federation of Women Clubs. Love to shop, watch TV/movies, hike & read.",0,2,Tue Nov 08 23:59:27 +0000 2016,So glad to find this election coverage.  Goodness knows we need to hear coverage that is this honest &amp; tells it like it really is.,"Fremont, CA",No,0,2
Wallflower,wolvesmasks,We get to determine our own 'happily ever after' for ourselves -Jennifer Aniston,534,355,Tue Nov 08 23:59:27 +0000 2016,RT @memeprovider: got my election sticker https://t.co/EBknYdpVzU,Gotham ,Yes,9561,0
Wolfson Literary,WolfsonLiterary,"I'm a literary agent. Check out my site and if you think we're a fit, let me know. Otherwise just support my authors and buy their books!",25300,998,Tue Nov 08 23:59:27 +0000 2016,RT @WSJ: Polls close in six states at 7 p.m. EST. Follow along for live updates: https://t.co/reNrPgubQ6  #Election2016 https://t.co/pz4iZ,New York City,Yes,125,0
Cassandra Helmrick,SandieHelm,Navy Veteran - Navy Wife - Mom - Entrepreneur ///// #PresidentTRUMP Will #MAGA //You Are A SomeBody// NO LIST I WILL BLOCK YOU,1054,983,Tue Nov 08 23:59:27 +0000 2016,"RT @pmicc33: If we haven't learned anything in this election,1 thing is definite, the Democrats are a bunch of cheaters who cannot win fair","Los Banos, CA",Yes,66,0
J,MercuryMN,Writer. Pizza-eater. Fueled by mild outrage and Ritz crackers.,499,1679,Tue Nov 08 23:59:27 +0000 2016,my FB has been mostly okay this election season but just got a hilariously angry comment on my status about voter suppression,,No,0,1
Cassidy,__cassidyharris,|FHS Junior| #flytheW,143,524,Tue Nov 08 23:59:27 +0000 2016,RT @bholtvluwer: Election Day fun with @GoNoodle ! Thank you #BlazerFresh for an awesome song!  #votevotevote  #cwcline https://t.co/Em3O,,Yes,4,0
JustMe725,JustMe725,"Proverbs3:5-6 Jesus lover.  Pilot wife.  Drama mama.  Marine MoM.  Read, sing, and camp often.",52,26,Tue Nov 08 23:59:27 +0000 2016,"RT @ozarkadian: #NoSleepTilPOTUS  OMG I swore I wouldn't follow the election results, but here I am -- watching. https://t.co/gR4CFyHbMY",,Yes,42,0
Thomas Hester II,ThomasAHester2,"Entrepreneur. Content Creator. Wax Contributor.
Founder of
ELVNTWNTYSVN Media, LLC",611,305,Tue Nov 08 23:59:27 +0000 2016,"RT @spkhp: Me: Who are you voting for in the election?
1st grader: My mom
Me: Yeah, same",O'WOOD,Yes,6,0
Tim Peterson,petersontee,"Writing about social at @Marketingland | If life could have entrance music, mine would be 'Immigrant Song.' tpeterson@thirddoormedia.com",7472,808,Tue Nov 08 23:59:27 +0000 2016,Tuned into BuzzFeed's election livestream and immediately jokes about balls...,LA,No,0,2
Diana,dianuuhh,,716,256,Tue Nov 08 23:59:27 +0000 2016,RT @REALBrianStreng: Joke is on Hillary if she wins the election because that means she has to sit at the desk Monica was under,"Austin, TX",Yes,1152,0
Cherie Jones,cherie3jonesE,,41,68,Tue Nov 08 23:59:27 +0000 2016,Election fraud is real and needs to be addressed,,No,0,0
American Patriot,USA_with_Trump,Donald Trump is The President of the United States of America. Obama can suck a CUCK dick. May tears flow from Hillary's brainwashed sheeple.,11549,11383,Tue Nov 08 23:59:27 +0000 2016,"RT @GovMikeHuckabee: Analysts say election will be determined by after-work voters. If you have a job, or ever want one, go vote Trump.","California, USA",Yes,2803,0
 Boner ,notsurewhere, I thrive on your hatred.  Non-apologetically me.,590,557,Tue Nov 08 23:59:27 +0000 2016,RT @layingbackeatin: #ElectionDay I am actually physically sick of this election.,,Yes,25,0
Grant,Grant_Robinson1,........,174,272,Tue Nov 08 23:59:27 +0000 2016,"RT @ZachAJacobson: Election Day reminder not to let political stance/indifferences:
1. Define you.
2. Get in the way of any personal relati",,Yes,26,0
bt,bbttttttt,,1,33,Tue Nov 08 23:59:27 +0000 2016,"RT @GoAngelo: Election Night 2012

Actual Results
Obama: 65,915,795
Romney: 60,933,504 https://t.co/dtD8WwpAd6",,Yes,52,0
Scott Adair,scottpadair,"Christian, Clean Water Proponent, Worship Leader, Drummer for @the4sb and @4thStreetBand, STL Cardinals fan",1521,2092,Tue Nov 08 23:59:27 +0000 2016,RT @realDonaldTrump: I will be watching the election results from Trump Tower in Manhattan with my family and friends. Very exciting!,"Saint Charles, MO, USA",Yes,25243,0
AMELIA 'S TRUMP,AmeliaO28929509,Trump 2016! Let's take our country back! #MAGA Hispanic American for Trump!!!Love our military!,1344,1580,Tue Nov 08 23:59:27 +0000 2016,RT @DonaldJTrumpJr: Kai sporting the #MAGA hat. She has only asked 300 times today if she could go vote. Not yet! But YOU CAN! Go Vote!!! #,"Texas, USA",Yes,1456,0
NYCBlackStar,NYCBlackStar,New York City girl making it in the world!,752,1363,Tue Nov 08 23:59:27 +0000 2016,And this gif pretty much sums up the circus of an election we had! Argh! Well worth the wait to https://t.co/cHX6o7jQlY,New York City,No,0,0
#imstillwithher,HipstahLouis,You're a virgin who can't drive.,3922,3618,Tue Nov 08 23:59:27 +0000 2016,"RT @carwash54: Me @ the beginning of the election: Ain't no way America letting a cheeto become president. lol what a joke 
Me November 7,",11.9.12,Yes,10006,0
J O D Y D A N A,himynameisjody,23 | Kahnawake | Concordia University | Leo  SC: himynameisjoda | instagram: j_o_d_y_d_a_n_a,314,1018,Tue Nov 08 23:59:27 +0000 2016,RT @ImmortalTech: Election night in America... https://t.co/OWC0MbDXVj,"Kahnawake, Qubec",Yes,547,0
shawn albaugh,albaugh75,,36,1389,Tue Nov 08 23:59:27 +0000 2016,RT @ABC: Scores of people wait in line to say thank you at the grave of voting rights activist Susan B. Anthony. https://t.co/IKTN8J2oeN ht,"Canton, Ohio",Yes,446,0
@stanshaffer4,StanShaffer4,,6,41,Tue Nov 08 23:59:27 +0000 2016,Was it legal for the Blk Panthers to b out for one of obamoes election in chi town? https://t.co/11uoL5g07z,,No,0,0
Luke's HealingMusic,mbaangluuc,"I have a mandate from God; to take the Gospel from nation to nation, according Luke:4:18, to see EVERY desease healed, at the sound of HealingMusic",49,80,Tue Nov 08 23:59:27 +0000 2016,RT @DonaldJTrumpJr: Media elites have done everything they can to stop Trump. WE THE PEOPLE will rise up and take back America! #Trump #Ele,,Yes,1925,0
The Question,NightlyQuest,00111111,393,1449,Tue Nov 08 23:59:27 +0000 2016,RT @WDFx2EU8: ELECTION FRAUD: Utah Election In Shambles! Democrats In Vote-By-Mail State Received Multiple Mail-In Ballots! https://t.co/7h,,Yes,943,0
hamm0rNsikklexx uwu,mouton_n0ir,"gay lady, constant presence in the Salt Mines, Podcast Mother https://t.co/NjpLYaOZHz",319,254,Tue Nov 08 23:59:27 +0000 2016,":'3
some good election nite listening! get on it https://t.co/PPPkaJcYNi","Rhode Island, USA",No,0,3
Jnee Roberts,jnee_roberts,"Wife, Mother and Mimi. Christian, Texan and HUGE Dallas Cowboy fan!",14,58,Tue Nov 08 23:59:27 +0000 2016,"RT @mike_pence: This Election Day, America is standing at the crossroads of history. RT this if you're voting for @realDonaldTrump. Togethe","Kilgore, TX",Yes,8200,0
Miranda Martin,mirdiy95,Nothing ahead of you is bigger or stronger than the power of God behind you.,134,189,Tue Nov 08 23:59:27 +0000 2016,If we are all being honest about tonight's election coverage...  https://t.co/KBI5mJXdWc,,No,0,0
sezen deniz tokadam,SDTokadam,Born and raised in a summer haze. TU Berlin  Deutsche Schule Istanbul '16  Antakya,554,443,Tue Nov 08 23:59:27 +0000 2016,The Young Turks Election Day Coverage 2016 https://t.co/pbqfth227U halk tvden sect take edercesine the young turks,Strawberry Fields,No,0,0
Tamara Van Horne,tamaravh,"Jr High Librarian, amature runner, occasional dancer, lifelong adventurer.",405,859,Tue Nov 08 23:59:27 +0000 2016,"RT @NateSilver538: If Clinton wins Florida, her chances will shoot up to about 93%. https://t.co/ZUCgeSJ5eP","Brooks, Alberta",Yes,842,0
John B.,JB93621,Well then....,144,668,Tue Nov 08 23:59:27 +0000 2016,RT @ABC: Cake bust of Donald Trump wheeled into Trump Tower. The cake's baker said it took 50 hours to make. https://t.co/uLT42fdPGw #Elect,United States,Yes,218,0
rudy,bustosrudy92,descendent of great power,68,129,Tue Nov 08 23:59:27 +0000 2016,Clear example of what this election has done to this country. Utterly disgusted. https://t.co/5dXcUcwEjQ,,No,0,0
Christina Bell,librarybell,"Humanities librarian, #DH enthusiast, voracious reader, queer femme, feminist, cat person. Also tweeting @BatesLibrary. Opinions my own. She/hers pronouns",602,1076,Tue Nov 08 23:59:27 +0000 2016,"I'm #nightlibrarian until 10pm EST, watching election coverage from the #refdesk. I really could use a bourbon right now","Portland, ME",No,0,10
Fleetwood Kat,Kat_Block_,"The human life, left unexamined, is not worth living.",374,191,Tue Nov 08 23:59:27 +0000 2016,RT @Things4WhitePpl: Breaking up over an election. https://t.co/2K3zfhewRY,,Yes,635,0
Maggie Bourbon,MaggieBourbon,"I'm fond of furniture, photography, makeup, food, and fun. I help save lives. Oh yeah... I sometimes do radio.",1041,611,Tue Nov 08 23:59:27 +0000 2016,"RT @Michael_Flores: The #RainManShow Tainted Election special is live. #electionday #taintedelection 
https://t.co/SsREbMZQ7Z https://t.co/",Arizona,Yes,29,0
Babatunde,TuNaLdO,Computer Scientist |  MUFC | Aspiring Actor | Football Analyst | Poet |,2110,1366,Tue Nov 08 23:59:27 +0000 2016,"RT @DailyMail: With 1% reporting in Indiana:

 Trump: 69.52% 
 Hillary 26.78%

https://t.co/gEj5j7aP5X #ElectionNight https://t.co/C7hORH",...,Yes,99,0
Brandi_nicoleee1,Allison15Brandi,"bad vibes, I don't need that xx",395,456,Tue Nov 08 23:59:27 +0000 2016,"RT @dansvllivan: all jokes aside, i just hope that whoever wins this election restores our country and makes it better than it already is.","Salem, IL",Yes,106,0
katherine obermayer,Kittie0ber1968,line messenger 593992600189,596,2250,Tue Nov 08 23:59:27 +0000 2016,I liked a @YouTube video https://t.co/hn8pMYZn6E Live Election Updates &amp; Issues That Matter | The Peoples Playhouse | 2016,nesconset,No,0,0
Fundamentally Lazy,smpwned,"This elevator only goes to the basement, and someone made an awwwful mess down there.

a #roughfollow

Individual results will vary.

Dictated, not read. 

NSFW",359,910,Tue Nov 08 23:59:27 +0000 2016,Please nobody talk about the election. Were dvr-ing it to watch this weekend. #nospoilers,Hot Dog City,No,0,2
Shukur Biya,Shuk_bi,Leader for New Generations,153,114,Tue Nov 08 23:59:27 +0000 2016,Donald Trump keeps telling us that the election is rigged. So what's the real risk of #voterfraud today? https://t.co/7iCnZDMwBh,Oromia,No,0,0
Michael Danish,michaeldanish,Pharmacist,289,503,Tue Nov 08 23:59:27 +0000 2016,Hillsborough republicans have netted only 600 votes on Election Day.,,No,0,0
Salem High School,salemramsnj,,48,19,Tue Nov 08 23:59:27 +0000 2016,"I posted 11 photos on Facebook in the album ""Election Day 2016 @ Salem High School"" https://t.co/tHlXt1bCfy","New Jersey, USA",No,0,0
Dan Schmitt,Coach_Schmitt1,,387,357,Tue Nov 08 23:59:27 +0000 2016,Election returns had me like #ElectionNight https://t.co/YfJTVlRncO,"Hyde Park, NY",No,1,3
MamasaBearToo,MamaBearTo2,,56,277,Tue Nov 08 23:59:26 +0000 2016,Michigan Republican law makers VOTE FOR TRUMP or next election I will NOT be voting for you. 16 Electoral votes Nee https://t.co/sPn4sTdUxn,,No,0,0
Carol,CarolCcsee,,269,151,Tue Nov 08 23:59:26 +0000 2016,RT @MaryLoveUS4: More Philly Voter Fraud=&gt; Election Workers Hand Out Instructions to Vote Hillary (VIDEO) https://t.co/br0QOB4q2R https://t,,Yes,9,0
Kendrick Milliea,iKendrick61,#frogsquad  OFWGKTA,174,243,Tue Nov 08 23:59:26 +0000 2016,"RT @Capitals: 1 RT = 1 Vote! #VoteWilson #CapsElectionNight

Follow along all day here: https://t.co/LEHLr7m9fB https://t.co/03x2pavnIz","Richibucto 15, New Brunswick",Yes,295,0
Spencer,spencer_pdx,"Ducks football, fried chicken, clean pilsners, Rip City, pragmatism, progressive jurisprudence, collecting passport stamps. Views mine.",320,247,Tue Nov 08 23:59:26 +0000 2016,RT @slmandel: I went to CNN's election results page and so far it's looking a lot like LSU-Alabama. https://t.co/7ZFDXatxOf,"Portland, OR",Yes,111,0
Michael Crabtree,crabtrem,Navy CWO3/7441 (Cryptology) Retired. Not the football player.,1972,2904,Tue Nov 08 23:59:26 +0000 2016,RT @DonaldJTrumpJr: This election my dad did not spend time raising $ from the billionaire elite. Instead he spent time talking to the Amer,"Hawaii, United States",Yes,2853,0
Chujo,chujo9,"Interests: Captain America, Marvel, Hello Kitty, & CLAMP. Fanart will only be retweeted or favorited here. No art will be reposted on Tumblr or anywhere else.",31,77,Tue Nov 08 23:59:26 +0000 2016,RT @dsudis: Ida B. Wells getting the love on Election Day in Chicago!! https://t.co/GGG2p4sV43,,Yes,4373,0
Dianne,diannemacevedo,,53,118,Tue Nov 08 23:59:26 +0000 2016,"RT @lisforlex: No matter who wins the election, Jesus will still be King ",,Yes,1,0
Pablo Maurer,MLSist,Covering #DCU & #MLS for @MLS & @DCist. Host: @OWFSS. Photographer: @AbandonedStates. Views are 100% my own - this account will probably get me fired someday.,7010,494,Tue Nov 08 23:59:26 +0000 2016,"Honestly, i'd considered abstaining, but i'm happy this election provided me w/an opportunity to do some serious reflection/soul-searching.",The District,No,0,15
Jaycee,JayceeHobbs,Liberal Democrat in TX. Loves to read! RT #UniteBlue #LGBTQ #Equality,1794,2065,Tue Nov 08 23:59:26 +0000 2016,RT @TexasObserver: Have you seen these dudes? @cd_hooks talks to a Fort Bend candidate who says these guys are harassing voters https://t.c,North Texas,Yes,47,0
Dylan Kristine,DylanWithoutBob,Pun Always Intended.,295,320,Tue Nov 08 23:59:26 +0000 2016,RT @samsanders: Here's @NPR's live election  night blog: https://t.co/UaPBLn1Kmu,,Yes,28,0
TX Patriot Activist,TXNativePatriot,"Texans since 1847. Texas Proud!
My Family: Jamestown-1622
My wife's: Mayflower-1620
Proud Conservatives.
MY thoughts, sarcasm, devil's advocate rants.",4603,5056,Tue Nov 08 23:59:26 +0000 2016,"@bigangrylaw @RamonRoblesJr BTW, I am drinking beer, listening to #JimmyBuffet and grilling in the dark. What elect https://t.co/145KCLq2Me",~~~ ~~~,No,0,2
Tommy Sheppard,BlackDynamite85,"The city's got my back and for that, I give em my torso",1148,934,Tue Nov 08 23:59:26 +0000 2016,"RT @CamFAwesome: So many election parties tonight. It's going to be crazy! I hope it's ""buy a stranger a shot"" crazy, and not ""get shot by",Cadillactica,Yes,14,0
Jen Oleniczak Brown,JenOleniczak,Founder @TheEngagingEd @TheEEFoundation | Steward @MuseumMashup | Believer of power of #YesAnd | Adventure + Snark Here | #yesandtube https://t.co/RqBV6k83sV,860,645,Tue Nov 08 23:59:26 +0000 2016,"RT @repjohnlewis: Do not give up, give in, or give out. You must do what it takes to make your voice heard and cast your ballot in this ele","WSNC, recovering NYCer",Yes,3733,0
